obs_id,quality_pred
id_001608,6.264673170813365
id_001609,5.629280713575967
id_001610,6.119223749150124
id_001611,6.684783262084342
id_001612,5.727544706381328
id_001613,6.239991698664195
id_001614,5.096797521358847
id_001615,5.99615764253224
id_001616,5.733959274428493
id_001617,5.512944247357358
id_001618,5.99615764253224
id_001619,5.819870960666574
id_001620,5.876522079304568
id_001621,4.621021014049999
id_001622,5.3096253112297305
id_001623,5.875148952909922
id_001624,5.6496513828191635
id_001625,5.902640368131595
id_001626,5.999767167256826
id_001627,6.454352082541999
id_001628,5.786353195778329
id_001629,5.927387447713562
id_001630,5.94326361085187
id_001631,5.608447532572655
id_001632,5.914767753742896
id_001633,6.360342099365241
id_001634,5.41045494449508
id_001635,5.80965755448583
id_001636,5.591716509433564
id_001637,5.591716509433564
id_001638,5.37366976690638
id_001639,5.365952491181074
id_001640,5.455997876437531
id_001641,5.439809825800735
id_001642,5.468436709832717
id_001643,5.685119510460021
id_001644,5.358347050708769
id_001645,5.335053852914857
id_001646,5.455997876437531
id_001647,5.680935990283132
id_001648,6.189770504308779
id_001649,6.0944080764250215
id_001650,6.100144965928408
id_001651,6.050243420972391
id_001652,5.214224039867342
id_001653,5.886143328715286
id_001654,5.740797925568543
id_001655,5.646407706304871
id_001656,5.541488408955074
id_001657,5.774358619467633
id_001658,5.179222302404711
id_001659,5.646407706304871
id_001660,5.2710205495895615
id_001661,5.541488408955074
id_001662,5.689056959215329
id_001663,5.1727102800209535
id_001664,6.700644850922405
id_001665,5.727421324565377
id_001666,6.05066716107035
id_001667,5.596903843498089
id_001668,5.247042240602524
id_001669,5.361678578192784
id_001670,5.631483653537354
id_001671,5.23342951683879
id_001672,6.05066716107035
id_001673,5.596903843498089
id_001674,6.656781137686752
id_001675,6.318596823622986
id_001676,5.632435822300818
id_001677,4.8964149346307275
id_001678,6.081985383839646
id_001679,5.9587877708630534
id_001680,5.558723530475395
id_001681,5.582704704244146
id_001682,5.2152489246436025
id_001683,5.196664673333861
id_001684,5.22029572313701
id_001685,5.904136171483517
id_001686,5.2152489246436025
id_001687,5.196664673333861
id_001688,5.22029572313701
id_001689,5.291131648325246
id_001690,6.557016343746067
id_001691,6.624277498080052
id_001692,6.296891464690668
id_001693,5.542101986703192
id_001694,5.369088449638288
id_001695,5.95247541345423
id_001696,5.609497476724527
id_001697,5.369088449638288
id_001698,5.5715026556616065
id_001699,6.002907973994533
id_001700,5.774467249324
id_001701,5.564874350397169
id_001702,5.5715026556616065
id_001703,5.923001407792097
id_001704,6.002907973994533
id_001705,5.885434823885795
id_001706,5.885434823885795
id_001707,5.59454300571297
id_001708,5.398705848405817
id_001709,5.488834188377412
id_001710,5.509105810104564
id_001711,5.198911189750471
id_001712,5.198911189750471
id_001713,5.05768907918705
id_001714,5.968371799067227
id_001715,6.3136491395711785
id_001716,5.509105810104564
id_001717,5.476276257730638
id_001718,5.667520223420446
id_001719,5.496940935471316
id_001720,5.739616327168599
id_001721,5.304215896207421
id_001722,5.586730983664609
id_001723,6.220456850908838
id_001724,5.701107119125761
id_001725,5.731757742602002
id_001726,5.882004814287964
id_001727,5.866485992761507
id_001728,6.089658765097072
id_001729,5.731757742602002
id_001730,5.322005979212502
id_001731,5.7837381052732395
id_001732,5.424697890716762
id_001733,5.906923495735638
id_001734,5.884867285939897
id_001735,5.204688306896181
id_001736,6.059289005936883
id_001737,6.198538014286247
id_001738,5.604151535840212
id_001739,5.204688306896181
id_001740,6.092704445172967
id_001741,5.729943136083095
id_001742,6.144733560291529
id_001743,5.842754209819577
id_001744,5.766975717064159
id_001745,4.803435573966678
id_001746,6.358199876840932
id_001747,5.303163540190864
id_001748,6.3010104689333435
id_001749,5.9335602335395
id_001750,5.303163540190864
id_001751,5.931683607823177
id_001752,5.801901057593919
id_001753,5.425087339834289
id_001754,5.425087339834289
id_001755,6.342961851941066
id_001756,6.082973767275986
id_001757,6.082973767275986
id_001758,6.342961851941066
id_001759,5.427133807211115
id_001760,5.654342541435331
id_001761,5.425087339834289
id_001762,5.813680167788653
id_001763,5.983919155991197
id_001764,5.547454970734943
id_001765,6.187509115358014
id_001766,5.370055274735059
id_001767,5.383012481846404
id_001768,6.343072651751069
id_001769,5.978447821388294
id_001770,5.600997859394845
id_001771,6.199161682300599
id_001772,6.038342802130604
id_001773,6.206512188916643
id_001774,6.416250404992817
id_001775,5.73010987393339
id_001776,4.347978307309597
id_001777,5.500908721769252
id_001778,5.394697175372363
id_001779,5.185149498097132
id_001780,5.5976546057136884
id_001781,5.804808869197379
id_001782,5.642901925587447
id_001783,5.583485485045145
id_001784,5.877405062975961
id_001785,5.955155767008161
id_001786,6.254527483655667
id_001787,5.33605379374202
id_001788,5.351351949342898
id_001789,5.5976546057136884
id_001790,6.09534814825811
id_001791,5.770620662034131
id_001792,5.204257647676046
id_001793,5.178000362452823
id_001794,5.1778852360396765
id_001795,5.324777527804215
id_001796,5.3806380788082
id_001797,5.324777527804215
id_001798,5.753657061445208
id_001799,5.3806380788082
id_001800,5.302029104450784
id_001801,6.733613161809153
id_001802,5.698626874767956
id_001803,5.492812349515615
id_001804,5.632562416237272
id_001805,5.267990004787519
id_001806,5.3438284962146
id_001807,5.225706226761645
id_001808,5.980904112029967
id_001809,6.24658902771493
id_001810,5.632562416237272
id_001811,5.828048605953938
id_001812,6.0453744775287594
id_001813,5.5956014060890125
id_001814,5.911368612058802
id_001815,5.5956014060890125
id_001816,5.836278441481372
id_001817,5.973230421405423
id_001818,5.911368612058802
id_001819,4.71696130633148
id_001820,6.0453744775287594
id_001821,5.365364396904431
id_001822,5.413032011150341
id_001823,5.654321440136404
id_001824,5.664806516695734
id_001825,5.504893912338212
id_001826,5.664806516695734
id_001827,5.654321440136404
id_001828,4.863930250140619
id_001829,5.509020238022841
id_001830,5.514134024444743
id_001831,5.631237380181546
id_001832,5.631237380181546
id_001833,5.631237380181546
id_001834,5.631237380181546
id_001835,5.401980211984538
id_001836,6.007739809339105
id_001837,5.979451610212495
id_001838,5.3891023874995465
id_001839,5.903626277573557
id_001840,6.211784183504972
id_001841,5.690850555605879
id_001842,5.173276284210123
id_001843,6.055085744046532
id_001844,6.5951839273118305
id_001845,5.9526987309185575
id_001846,5.961738801049654
id_001847,5.570193901315152
id_001848,5.765665289949907
id_001849,5.910682139639777
id_001850,5.173276284210123
id_001851,6.219084937733862
id_001852,5.3281816677921015
id_001853,5.5482487342189435
id_001854,5.828262528589955
id_001855,5.828262528589955
id_001856,6.232727343824927
id_001857,5.758639949646394
id_001858,6.0553014089192185
id_001859,5.5530772837700715
id_001860,5.70951557065077
id_001861,5.754975433148471
id_001862,5.671327343272631
id_001863,5.5530772837700715
id_001864,5.331480168932128
id_001865,5.218936028609957
id_001866,5.220304015287552
id_001867,5.23059908626709
id_001868,5.331480168932128
id_001869,5.186500983593672
id_001870,5.651861350529813
id_001871,4.820193078823308
id_001872,5.588733948808247
id_001873,5.87718145793541
id_001874,5.8891266020636
id_001875,5.731579018491185
id_001876,5.621998358295806
id_001877,6.520348441099107
id_001878,6.488161711552878
id_001879,6.541677833033994
id_001880,5.552104381461921
id_001881,5.61735023326571
id_001882,5.3853782851157606
id_001883,5.205094592972099
id_001884,5.8659523968249365
id_001885,5.566435471632794
id_001886,5.566435471632794
id_001887,5.566435471632794
id_001888,5.566435471632794
id_001889,6.111609837975319
id_001890,5.645324021400423
id_001891,5.690427820162103
id_001892,4.397281581062425
id_001893,5.282532293088324
id_001894,5.368307678142966
id_001895,6.3314701515450755
id_001896,6.064966963971548
id_001897,5.786429903482371
id_001898,5.89427923924521
id_001899,5.820233279638512
id_001900,5.89427923924521
id_001901,5.872880365931867
id_001902,5.438524949078368
id_001903,5.438524949078368
id_001904,5.379958292234167
id_001905,5.4325933200143295
id_001906,5.687959705521586
id_001907,5.709766092203291
id_001908,6.093922245355786
id_001909,6.269640313159329
id_001910,5.608493113244989
id_001911,5.731250186291202
id_001912,5.748231311960018
id_001913,5.164987449997213
id_001914,5.8855634130792565
id_001915,5.930611964051834
id_001916,6.191017975257173
id_001917,6.036486723897155
id_001918,6.128340574258284
id_001919,5.930611964051834
id_001920,5.8855634130792565
id_001921,5.846758597986266
id_001922,5.51249184837665
id_001923,6.101332524964154
id_001924,5.874965485837675
id_001925,5.686900279237175
id_001926,5.839475362974132
id_001927,5.921320820064105
id_001928,6.620845131249472
id_001929,5.909596515547976
id_001930,6.2102496306075325
id_001931,5.654073930474969
id_001932,5.923550427163325
id_001933,6.2102496306075325
id_001934,6.013358179046544
id_001935,5.6188030555806465
id_001936,5.463221316302768
id_001937,6.096268143159328
id_001938,5.484784215830954
id_001939,5.468874515315323
id_001940,5.457361705189058
id_001941,5.720364243020179
id_001942,5.75712210797844
id_001943,5.720816629034511
id_001944,6.008313389477093
id_001945,5.7583542150824645
id_001946,6.03933360493434
id_001947,6.032062969116868
id_001948,6.500944767655473
id_001949,6.139535110598539
id_001950,5.323480045720167
id_001951,6.139535110598539
id_001952,5.2064348355108825
id_001953,5.489354089794384
id_001954,5.489354089794384
id_001955,5.3008557455121466
id_001956,5.634562239471324
id_001957,5.963130061267406
id_001958,6.171655613793969
id_001959,5.028448484441925
id_001960,5.856398065955951
id_001961,5.489354089794384
id_001962,6.230621864050657
id_001963,6.6026897980174555
id_001964,6.11207818499083
id_001965,5.269385673993568
id_001966,5.779571682351527
id_001967,6.250060492962885
id_001968,5.269385673993568
id_001969,5.779571682351527
id_001970,4.43269267306793
id_001971,5.311697232600701
id_001972,6.371530413929576
id_001973,6.371530413929576
id_001974,5.650788115347893
id_001975,5.683210436948106
id_001976,5.45646462346394
id_001977,5.650788115347893
id_001978,5.683210436948106
id_001979,5.546094755465169
id_001980,5.326557690632069
id_001981,5.311697232600701
id_001982,5.926701363300801
id_001983,6.371530413929576
id_001984,6.02513632750981
id_001985,5.640540104230125
id_001986,5.651301883690618
id_001987,5.798331900110126
id_001988,5.798331900110126
id_001989,5.584658606235163
id_001990,5.40153473879737
id_001991,6.491003865337374
id_001992,5.3580166096234185
id_001993,5.815400430305233
id_001994,6.043063177982216
id_001995,6.259229229108811
id_001996,5.857988756398425
id_001997,6.40673709168231
id_001998,6.259229229108811
id_001999,5.3580166096234185
id_002000,5.170139144827412
id_002001,5.514370974003458
id_002002,6.717647209426502
id_002003,5.815400430305233
id_002004,6.721214003612507
id_002005,4.960906643648941
id_002006,5.8947761631310724
id_002007,6.043063177982216
id_002008,5.6580295649130985
id_002009,5.944700617695398
id_002010,5.972238902296575
id_002011,5.972238902296575
id_002012,5.6580295649130985
id_002013,5.944700617695398
id_002014,5.5695647299503594
id_002015,5.3725495996988455
id_002016,5.5695647299503594
id_002017,5.76571448702459
id_002018,6.5993038159445
id_002019,5.8932650528086645
id_002020,5.888906634275114
id_002021,5.888906634275114
id_002022,6.031405667914056
id_002023,5.8932650528086645
id_002024,5.888906634275114
id_002025,5.555361143176863
id_002026,5.343312698182066
id_002027,5.564100079489976
id_002028,5.555361143176863
id_002029,5.328545127495626
id_002030,5.900731441746292
id_002031,4.752852195345412
id_002032,6.640551627519625
id_002033,6.6683147419858075
id_002034,5.362592673154507
id_002035,6.661597398900332
id_002036,5.900731441746292
id_002037,5.2059895401948255
id_002038,6.28035850367376
id_002039,5.806805206000875
id_002040,6.903550508633322
id_002041,5.197136537675464
id_002042,6.507089767341429
id_002043,6.3469514151984265
id_002044,6.310947011875721
id_002045,5.674897086751269
id_002046,5.674897086751269
id_002047,5.839946591357558
id_002048,4.8102816114013205
id_002049,5.701134739274426
id_002050,5.4873327809519585
id_002051,5.820295775842822
id_002052,5.839946591357558
id_002053,5.667255795564863
id_002054,6.5872666079543505
id_002055,5.619112254068184
id_002056,5.358441543551408
id_002057,5.131993916357555
id_002058,5.619112254068184
id_002059,5.726897071436729
id_002060,5.701825444757995
id_002061,5.298407832533165
id_002062,5.296979297302126
id_002063,5.385571085796705
id_002064,5.896837498326498
id_002065,5.298407832533165
id_002066,5.296979297302126
id_002067,5.880988050584499
id_002068,5.44130198002558
id_002069,5.454769490854269
id_002070,6.499667752491349
id_002071,5.774784614287082
id_002072,5.5646116243899195
id_002073,5.681673627184189
id_002074,6.400633443697694
id_002075,5.7960143651449
id_002076,4.711932465601644
id_002077,5.9479557694908465
id_002078,5.188202710306337
id_002079,5.781486864562663
id_002080,5.769976377779706
id_002081,5.188202710306337
id_002082,5.432125852653894
id_002083,5.782303877401599
id_002084,5.830232206831249
id_002085,5.69372377536736
id_002086,5.859415192754266
id_002087,5.38394417229822
id_002088,6.207535003203486
id_002089,6.547849237004299
id_002090,5.831375424028057
id_002091,6.240554595893934
id_002092,6.079772611959375
id_002093,6.287261414880987
id_002094,5.205311945964966
id_002095,6.569118003393737
id_002096,5.405944572543005
id_002097,5.205311945964966
id_002098,5.723046640232082
id_002099,5.897853405710466
id_002100,5.26083982971951
id_002101,5.264706709202846
id_002102,5.685282266118137
id_002103,5.685282266118137
id_002104,4.689023554246236
id_002105,5.716146860498537
id_002106,5.949880431836897
id_002107,5.716146860498537
id_002108,5.737072797321166
id_002109,5.957616036730343
id_002110,6.074171101367513
id_002111,5.888723432321585
id_002112,5.88795286305152
id_002113,5.603572202774282
id_002114,5.383226383616581
id_002115,5.987679470179808
id_002116,6.252754562746724
id_002117,6.383811425411177
id_002118,5.575566833629733
id_002119,5.575566833629733
id_002120,6.020106465977648
id_002121,5.7874140306477075
id_002122,5.84954882058451
id_002123,5.107847828593252
id_002124,6.499581872406877
id_002125,6.5004675951240705
id_002126,6.201004792794413
id_002127,6.230021261543884
id_002128,6.0937600741867595
id_002129,5.42221589045644
id_002130,5.577224131292824
id_002131,5.577224131292824
id_002132,5.577224131292824
id_002133,5.59610567720777
id_002134,5.59610567720777
id_002135,5.577224131292824
id_002136,5.880608316386966
id_002137,5.529562849628699
id_002138,6.088011010776937
id_002139,5.130530104970533
id_002140,5.412599540486988
id_002141,5.837056227199887
id_002142,5.61405160565701
id_002143,5.8806405620002336
id_002144,5.752055230139517
id_002145,6.213278241662492
id_002146,5.88799316418486
id_002147,5.130530104970533
id_002148,5.639389145126684
id_002149,6.033878284271477
id_002150,6.241043748058132
id_002151,5.639389145126684
id_002152,6.241043748058132
id_002153,6.033878284271477
id_002154,5.427535060260549
id_002155,5.364204764613918
id_002156,5.745159770189558
id_002157,6.517665474727862
id_002158,5.923932480011963
id_002159,5.48350802261076
id_002160,5.377297845981607
id_002161,5.6945251543776045
id_002162,4.92076441848706
id_002163,5.849538916176823
id_002164,6.2537882850041235
id_002165,5.623533828106741
id_002166,5.622478841412923
id_002167,5.5377343990431305
id_002168,5.215434939524258
id_002169,6.153072307831061
id_002170,5.436255235840935
id_002171,6.652787948047713
id_002172,6.294722537230422
id_002173,5.7288514459848665
id_002174,5.71143139284618
id_002175,6.610864537816402
id_002176,6.153072307831061
id_002177,6.3855533724443
id_002178,5.215434939524258
id_002179,5.541170164943805
id_002180,5.579714468490958
id_002181,5.7009161947281255
id_002182,5.71286621918713
id_002183,5.7009161947281255
id_002184,5.3710271488183725
id_002185,5.887719057974896
id_002186,5.993363001815699
id_002187,5.586108139983092
id_002188,5.234245750911599
id_002189,6.14490971384375
id_002190,5.331045949304009
id_002191,5.307204678246394
id_002192,5.275300144035326
id_002193,5.608142280332564
id_002194,5.331045949304009
id_002195,5.875645501166449
id_002196,6.1134069016913175
id_002197,6.31297115418624
id_002198,5.173317711265935
id_002199,5.753642108157323
id_002200,5.307204678246394
id_002201,5.275300144035326
id_002202,5.494354589604918
id_002203,5.494354589604918
id_002204,5.587350249410479
id_002205,5.587350249410479
id_002206,5.855071582765813
id_002207,5.7535708791350215
id_002208,6.409028445242258
id_002209,5.979371882183302
id_002210,5.315838519406916
id_002211,5.314215554036268
id_002212,5.314215554036268
id_002213,5.315838519406916
id_002214,6.263864981891878
id_002215,5.918325610521072
id_002216,5.919007260731628
id_002217,5.572805756028014
id_002218,5.350766110688656
id_002219,5.252226635839987
id_002220,5.79505721395253
id_002221,6.074814992680668
id_002222,5.201560862972504
id_002223,6.431628117822225
id_002224,4.9001293127213845
id_002225,5.3156490583257945
id_002226,5.3156490583257945
id_002227,5.714255691140959
id_002228,5.637699244593903
id_002229,5.637699244593903
id_002230,5.954032704732141
id_002231,5.619520090435013
id_002232,6.177567973412117
id_002233,6.1756261257168585
id_002234,6.151774439271362
id_002235,5.5554190769349585
id_002236,5.734515594918567
id_002237,5.827195977534319
id_002238,6.005442463083805
id_002239,5.372277302102267
id_002240,6.253958484643653
id_002241,5.6686495203052845
id_002242,5.655159265675668
id_002243,5.349768213686681
id_002244,5.085227218325752
id_002245,5.849485496439764
id_002246,5.606311324738563
id_002247,5.492826437812549
id_002248,5.492826437812549
id_002249,5.492826437812549
id_002250,5.492826437812549
id_002251,5.713794124789032
id_002252,6.547135269146906
id_002253,6.3878627447786265
id_002254,6.1106521102002125
id_002255,5.471437223135434
id_002256,5.99490678278658
id_002257,5.87301184734141
id_002258,5.275496567563768
id_002259,6.819598993909399
id_002260,4.882654360568613
id_002261,5.275496567563768
id_002262,5.811016605259298
id_002263,5.3500842525158365
id_002264,6.585101522482054
id_002265,5.811016605259298
id_002266,5.740846673924365
id_002267,5.709739654769725
id_002268,5.210817662585548
id_002269,6.172657548160155
id_002270,6.826376582757749
id_002271,5.782755272035389
id_002272,5.502893470396259
id_002273,5.241635694835931
id_002274,5.260756651945973
id_002275,6.2875670848891705
id_002276,6.2875670848891705
id_002277,6.279925793702779
id_002278,5.671080162630989
id_002279,5.060419061012892
id_002280,5.529212990375492
id_002281,5.326486306986999
id_002282,5.6019418116711135
id_002283,5.412930711652463
id_002284,5.999872942317777
id_002285,4.6836763097112275
id_002286,5.492186842957066
id_002287,6.105634288611354
id_002288,5.74247761251817
id_002289,5.496984561876412
id_002290,5.490381342982641
id_002291,5.456583412054182
id_002292,5.813855002763112
id_002293,5.618696460473839
id_002294,6.144341669174099
id_002295,5.764136216832857
id_002296,5.764136216832857
id_002297,5.681707228611316
id_002298,5.509497825346633
id_002299,6.925676204049404
id_002300,5.413966698078602
id_002301,5.589428578663406
id_002302,6.55143276983259
id_002303,5.966088518286765
id_002304,5.636739098071762
id_002305,6.163229337040571
id_002306,5.9497536235052575
id_002307,4.856252149641075
id_002308,5.66442044453184
id_002309,6.289887585525122
id_002310,6.289887585525122
id_002311,5.670574291153628
id_002312,5.612192586241271
id_002313,6.007446731640011
id_002314,5.107184953024509
id_002315,5.561904536340158
id_002316,6.007446731640011
id_002317,5.707179782893861
id_002318,5.284079039904036
id_002319,5.379423679245387
id_002320,6.062446070126694
id_002321,6.313480419288131
id_002322,5.83539162234684
id_002323,5.412037259445033
id_002324,6.4558594345313995
id_002325,5.6096039716737245
id_002326,5.958319539121904
id_002327,5.048117861096755
id_002328,6.122254088597496
id_002329,5.656053803781147
id_002330,6.022432526660592
id_002331,5.527757255212009
id_002332,5.324240172701216
id_002333,5.413177497739666
id_002334,5.527757255212009
id_002335,5.324240172701216
id_002336,6.024833599752823
id_002337,5.413177497739666
id_002338,6.346287682471841
id_002339,6.219486629778833
id_002340,5.808597427522363
id_002341,5.6090508188327455
id_002342,5.433087086844228
id_002343,6.3987050334420505
id_002344,5.830305212027999
id_002345,6.154169069028014
id_002346,5.84311099062113
id_002347,6.082968805660021
id_002348,6.154169069028014
id_002349,6.088840990860487
id_002350,5.925256491717011
id_002351,5.830305212027999
id_002352,4.970604851278911
id_002353,6.366918077275718
id_002354,5.6010104341031495
id_002355,6.1278333887234435
id_002356,6.140661097199586
id_002357,6.1620512505170195
id_002358,5.84311099062113
id_002359,5.81019555098088
id_002360,5.504246261530773
id_002361,5.919069738389726
id_002362,5.4703049994256165
id_002363,5.763745054076846
id_002364,5.130232934404859
id_002365,6.079360284225111
id_002366,5.882409737661144
id_002367,5.882409737661144
id_002368,5.924433153369661
id_002369,5.490361432066336
id_002370,5.420318119422591
id_002371,5.7281271418610995
id_002372,5.958223286715081
id_002373,6.297724622015449
id_002374,6.101221299271721
id_002375,5.569275503576156
id_002376,6.101694248416804
id_002377,5.790405464066421
id_002378,5.76868652591914
id_002379,5.469602388007726
id_002380,6.101694248416804
id_002381,5.790405464066421
id_002382,5.569275503576156
id_002383,5.398156047388051
id_002384,5.342100199467879
id_002385,5.342100199467879
id_002386,5.6359403804792505
id_002387,5.398156047388051
id_002388,5.342100199467879
id_002389,6.11485196549769
id_002390,5.306160809879719
id_002391,6.11485196549769
id_002392,5.212652983260305
id_002393,5.218258610103362
id_002394,5.1513674786177965
id_002395,5.9359795114911815
id_002396,5.576193179801779
id_002397,6.209188465969722
id_002398,5.383070309161126
id_002399,5.379848405444582
id_002400,5.310361474994054
id_002401,5.802890634180856
id_002402,5.564458691198492
id_002403,5.383070309161126
id_002404,5.593181363109423
id_002405,5.592369103139224
id_002406,5.171458993659785
id_002407,5.569065572245353
id_002408,5.379848405444582
id_002409,5.071958222139529
id_002410,5.009148424933605
id_002411,5.74662080326008
id_002412,5.899851582375094
id_002413,5.081037057639553
id_002414,6.293555711184998
id_002415,4.978820259996472
id_002416,5.081037057639553
id_002417,4.978820259996472
id_002418,6.519764296842776
id_002419,4.741991556503283
id_002420,5.710594819643414
id_002421,5.789611170243211
id_002422,6.293555711184998
id_002423,5.721578926149198
id_002424,5.822981423065431
id_002425,6.489124434550305
id_002426,6.180071472066538
id_002427,5.942959751933446
id_002428,5.937011777254091
id_002429,6.260127915914743
id_002430,6.615086438203248
id_002431,6.349571020174786
id_002432,5.937011777254091
id_002433,6.340020804368234
id_002434,6.18652246496266
id_002435,6.18652246496266
id_002436,6.18652246496266
id_002437,6.119320566946097
id_002438,6.15890880840667
id_002439,5.453299482411581
id_002440,5.453299482411581
id_002441,5.957572159320517
id_002442,6.111181191660844
id_002443,6.111181191660844
id_002444,5.7419308110737015
id_002445,5.787860004077102
id_002446,5.453299482411581
id_002447,6.250441735922467
id_002448,5.957572159320517
id_002449,5.607871639059446
id_002450,5.923005638498242
id_002451,5.23583815095234
id_002452,5.923005638498242
id_002453,5.971962183780901
id_002454,5.607871639059446
id_002455,5.567539434078548
id_002456,5.87479148987813
id_002457,5.401773705573358
id_002458,5.98091706734902
id_002459,5.806092042772773
id_002460,5.628771258399197
id_002461,6.3029489025866665
id_002462,5.662589530107318
id_002463,6.380047377591578
id_002464,5.923005638498242
id_002465,5.6301592944431755
id_002466,5.781936467479249
id_002467,5.894748905889502
id_002468,5.039121253547043
id_002469,5.23583815095234
id_002470,5.797181555154301
id_002471,5.498376669691849
id_002472,5.804566942767746
id_002473,5.720961609149928
id_002474,6.643865749587715
id_002475,5.545275842854772
id_002476,5.3217667017644885
id_002477,6.655510144997989
id_002478,5.720961609149928
id_002479,5.229013177860057
id_002480,6.217775682203868
id_002481,6.217775682203868
id_002482,5.7345325018186735
id_002483,6.4149876231172795
id_002484,6.030453660069017
id_002485,6.143891025494432
id_002486,6.030453660069017
id_002487,6.143891025494432
id_002488,5.695056151032203
id_002489,6.052713916120199
id_002490,5.592144785545468
id_002491,6.229499736427449
id_002492,6.052713916120199
id_002493,5.798408592686449
id_002494,5.9886208321094045
id_002495,5.616137835516812
id_002496,5.830754596361159
id_002497,5.9765916398024945
id_002498,6.164831578200361
id_002499,5.694724254075147
id_002500,5.356750962802693
id_002501,5.470559728231892
id_002502,5.221204170437873
id_002503,5.915770020416913
id_002504,5.567769875185914
id_002505,6.366177595813854
id_002506,5.622049162233058
id_002507,5.435225813002995
id_002508,5.552630876790186
id_002509,5.523837160157194
id_002510,5.521124958995875
id_002511,5.3370838274364925
id_002512,5.186701423898596
id_002513,5.321801245063709
id_002514,6.012955015523652
id_002515,5.646145316840232
id_002516,6.216453525926391
id_002517,5.639441718060068
id_002518,5.862673555948019
id_002519,5.3839585424630885
id_002520,5.3839585424630885
id_002521,5.886995759471335
id_002522,5.956454719571527
id_002523,5.449226234553144
id_002524,4.9316723387469485
id_002525,5.430731756615621
id_002526,5.890991899178574
id_002527,5.534174912260339
id_002528,6.419903254599659
id_002529,5.39855462187604
id_002530,5.880805313307316
id_002531,5.523952660906491
id_002532,5.3649403800164155
id_002533,5.23810992214192
id_002534,5.5747398212569585
id_002535,5.534174912260339
id_002536,5.551660245677299
id_002537,5.7627278537879265
id_002538,5.497790545753793
id_002539,5.688259228450024
id_002540,5.4419360924632505
id_002541,6.019143107212219
id_002542,5.334456229410578
id_002543,5.974893299794605
id_002544,5.616208497977069
id_002545,5.527461288053364
id_002546,4.714392635493697
id_002547,6.076118298003362
id_002548,5.125905643492444
id_002549,5.6937409915900385
id_002550,5.730345517740903
id_002551,5.588777591840693
id_002552,5.6937409915900385
id_002553,5.125905643492444
id_002554,5.11730998873108
id_002555,5.820970922988042
id_002556,5.880319573922788
id_002557,5.559781889981539
id_002558,5.559781889981539
id_002559,6.344056350400057
id_002560,5.559781889981539
id_002561,6.308552471855674
id_002562,5.646804854119473
id_002563,6.040504575398353
id_002564,5.21857760718221
id_002565,5.720396239447952
id_002566,6.724026759841946
id_002567,5.928018229643156
id_002568,6.132901866621489
id_002569,6.477891751128995
id_002570,5.720396239447952
id_002571,6.724026759841946
id_002572,6.502681017245283
id_002573,5.241296539792237
id_002574,6.072808162279805
id_002575,5.454288921081855
id_002576,6.028708714084637
id_002577,5.453401913019332
id_002578,5.447850136796314
id_002579,6.028708714084637
id_002580,6.332350619401195
id_002581,6.277656301962364
id_002582,6.192755845161792
id_002583,5.575981413532263
id_002584,5.740222176046325
id_002585,5.687403484246669
id_002586,6.192755845161792
id_002587,6.228180885218713
id_002588,5.826958927023828
id_002589,5.589559100624461
id_002590,5.979826414954913
id_002591,5.607663923102273
id_002592,5.4048885670732
id_002593,5.609101375565239
id_002594,5.806905321435003
id_002595,5.5922923608595
id_002596,5.725305513364834
id_002597,5.65984177584969
id_002598,5.610098444216492
id_002599,5.404154853489361
id_002600,5.400565763973663
id_002601,5.654647675404685
id_002602,6.055955096736985
id_002603,6.169646871933637
id_002604,6.055955096736985
id_002605,5.047693721871125
id_002606,5.730832806185708
id_002607,5.7874220214802445
id_002608,5.934228508184707
id_002609,6.259610884876332
id_002610,5.742165850241221
id_002611,5.681990859730943
id_002612,5.767714891109865
id_002613,5.351361042124592
id_002614,5.610689382570528
id_002615,5.934228508184707
id_002616,5.733935860074822
id_002617,5.711489851246624
id_002618,6.143519974991033
id_002619,6.143519974991033
id_002620,6.197648999362769
id_002621,5.989960453158459
id_002622,6.117405266246559
id_002623,5.756960221892488
id_002624,5.91025163218318
id_002625,5.116793511577224
id_002626,5.871118095823352
id_002627,4.97292642341258
id_002628,5.776189314612542
id_002629,5.594595718073164
id_002630,5.631721969094898
id_002631,5.631721969094898
id_002632,4.652544547119719
id_002633,5.906813616354874
id_002634,6.293333551952031
id_002635,5.265638110990968
id_002636,5.756762669238492
id_002637,6.131748916624554
id_002638,5.1464819405453905
id_002639,5.817188606186546
id_002640,5.4078818058616465
id_002641,5.297049048982234
id_002642,5.925001954827571
id_002643,5.852536467559062
id_002644,5.595527645495386
id_002645,5.58390953059142
id_002646,5.094885648409507
id_002647,6.530074837005978
id_002648,5.384058392674162
id_002649,5.297055225024306
id_002650,5.908278852179879
id_002651,5.541049290792192
id_002652,5.58390953059142
id_002653,5.49458640635869
id_002654,5.965958144183023
id_002655,5.001084264646157
id_002656,5.965958144183023
id_002657,5.028963060801116
id_002658,6.250363824108177
id_002659,5.614865670656436
id_002660,5.389005761117277
id_002661,5.412266633411356
id_002662,5.965910899001054
id_002663,5.809036208442611
id_002664,5.375749204636655
id_002665,6.0806507736808735
id_002666,6.414442077726061
id_002667,6.018446808204817
id_002668,5.781502382756748
id_002669,5.809036208442611
id_002670,5.905570687866786
id_002671,5.653968619964091
id_002672,5.001428920730063
id_002673,6.359226116906928
